company,function,title,count,people
Trammell Crow Company,Development & Real Estate,"Vice President, Development & Investment",2,Alex Garcia; Mary Boehmler
Trammell Crow Company,Development & Real Estate,"Vice President, Development and Investment",2,Morgan Blaska; Thomas Cross
Trammell Crow Company,Development & Real Estate,Data Center Development Advisor,1,Reilly Vander Veer
Trammell Crow Company,Development & Real Estate,Development Associate,1,Matthew McCormick
Trammell Crow Company,Development & Real Estate,Development Manager at Trammell Crow Company,1,Adrianna Lemos
Trammell Crow Company,Development & Real Estate,Project Coordinator - Development & Investment,1,Alexandra Cook
Trammell Crow Company,Development & Real Estate,"Senior Associate, Development & Investment",1,Sam Mitrani
Trammell Crow Company,Development & Real Estate,Senior Development Manager - Industrial,1,Stephanie H.
Trammell Crow Company,Development & Real Estate,"Senior Vice President, Development and Investment",1,Sally Ra
Trammell Crow Company,Development & Real Estate,Vice President - Development & Investment,1,Dillon Chapman
Trammell Crow Company,Development & Real Estate,Vice President Of Development,1,Adam Stone
Trammell Crow Company,Development & Real Estate,"Vice President, Development Management",1,Todd Van Voast
Trammell Crow Company,Development & Real Estate,VP Development & Construction Management,1,Emily D'Alessandris
Trammell Crow Company,Executive leadership,Chief Executive Officer,1,Adam Nims
Trammell Crow Company,Executive leadership,Managing Director - Strategic Development Solutions,1,Davis Griffin
Trammell Crow Company,Unclassified,Vice President,4,Alyssa Corbett; Chris Rodriguez; Louis Fontenot; Margo Sulmont
Trammell Crow Company,Unclassified,(former) Vice President,1,Alex Corboy
Trammell Crow Company,Unclassified,Data Center Developer,1,Jim Albin
Trammell Crow Company,Unclassified,Denver Market Leader,1,Megan Kranichfeld
Trammell Crow Company,Unclassified,"President, Europe",1,David Neuman
Trammell Crow Company,Unclassified,"President, Western U.S.",1,Cathy Thuringer
Trammell Crow Company,Unclassified,Principal,1,Jared Riemer
Trammell Crow Company,Unclassified,Senior Vice President,1,Jessica Fraser
TransAlta Renewables,Development & Real Estate,Development Director Growth,1,Edward Maddox
TransAlta Renewables,Development & Real Estate,Director Of Development,1,Joe Ross
TransAlta Renewables,Development & Real Estate,"Vice President, Origination",1,Michael Pariser
TransAlta Renewables,Energy & Utilities,"Development Engineer, Renewables",1,Justin Richardson
TransAlta Renewables,Unclassified,"Senior Vice President, Growth",1,David Little
Truebeck Construction,Pre-Construction & Cost,Preconstruction Executive,2,Jim Murphy; Kalie Ward
Truebeck Construction,Pre-Construction & Cost,Director Of Preconstruction,1,Betsy Bice
Truebeck Construction,Pre-Construction & Cost,"Preconstruction Executive, MEP",1,Ben Hancock
Truebeck Construction,Pre-Construction & Cost,Senior Estimator,1,Andres Mansfield
Turner & Townsend,Construction & Delivery,Senior Project Manager,7,Christopher Finneran; Eric Clark; Kari Nelson; Shubhashis Basu; Thomas Darbishire; Troy Orzech; Tyler P. Watson
Turner & Townsend,Construction & Delivery,Assistant Project Manager,1,Jui Park
Turner & Townsend,Construction & Delivery,"Associate Project Manager, Citi Tower Project",1,Vijay Kerai
Turner & Townsend,Construction & Delivery,Director | Major Program Controls - West Life Sciences Lead,1,Ahmed AbdelSalam
Turner & Townsend,Construction & Delivery,Project Controls Manager,1,Peter Shaw
Turner & Townsend,Construction & Delivery,Project Controls Manager - Associate Director,1,Brian Carey
Turner & Townsend,Construction & Delivery,Project Director,1,Sarah (Sypert) Valerius
Turner & Townsend,Construction & Delivery,"Project Director, Scheduling and Planning SME",1,Bob Santucci
Turner & Townsend,Construction & Delivery,"Senior Consultant, Project Controls",1,David L.
Turner & Townsend,Construction & Delivery,Sr. Project Manager,1,Greg Wilson
Turner & Townsend,Design & Engineering,Electrical and Data Center Consultant,1,Lyndsey Crowe
Turner & Townsend,Development & Real Estate,Associate Director | Corporate Real Estate,1,Ben Manning
Turner & Townsend,Pre-Construction & Cost,Associate Director,27,Akash Mehta; Aleemuddin Muzammil; Alper Türkeli; Armand Denette; Ayushi Hajare; Charles Yang; Damian Bolton-Pryor; Danny Arnott; Dermot Naughten; Dimitri Lorentzos; J. Daniel Smith; James Wynne; Jon Micheel; Jonathan McGowan; Laura Herd; Nada Abdellatif; Payne Diez; Rhys Connolly; Sam Fowler; Shaun Horrill; Shubham Kaushik; Suresh Kumar; Travis Klemm; Tyler Plecity; Varshini Vasudevan; Victoria Anderton; Vidyadhar Bhojaraj
Turner & Townsend,Pre-Construction & Cost,Senior Consultant,20,Bhavik Savaliya; Blake Morgan; Bright Owusu Ansah; Daniel Irozuru; Deanne Smith; Dilip Choudhary; Ishan Sathe; Jeremy Barr; Jordan Petkoski; Kabrina Ramnath; Matthew Bean; Mohammad Sohaib Zafar; Nainy Keshari; Nick Adair; Sakeenah Fontenot; Santhosh Thirukkumaran; Scott Graham; Shruthi Iyer; Timothy Egan; Vivek Cherukuri
Turner & Townsend,Pre-Construction & Cost,Senior Cost Manager,12,Ali Houshmand; Ambrish Patel; Anna Dershteller; Damilare Allison; Harshadeep Katamaneni; Lacey Levins; Mo Kubba; Mohamed Shadil; Pranathi Ramaswamy; Sahan Dilakshana; Saniya Kulkarni; Varun Chheda
Turner & Townsend,Pre-Construction & Cost,Senior Cost Consultant,3,Andy Opoku; Calum Hartop; Cameron Taylor
Turner & Townsend,Pre-Construction & Cost,Associate Director - Cost Management,2,Fred Crouch; Jack Mulcahy
Turner & Townsend,Pre-Construction & Cost,Consultant,2,Beth McCallister; Mark W. Wright
Turner & Townsend,Pre-Construction & Cost,Cost Manager,2,Kanyin Keleko; Swaroop Holoboski
Turner & Townsend,Pre-Construction & Cost,Senior Cost Manager/Consultant - Data Centers,2,Gaurav Mistry; Kaanthi Sundaravadanam
Turner & Townsend,Pre-Construction & Cost,Associate Cost Manager - Data Centre (CSA/MEP),1,Tony Jiang
Turner & Townsend,Pre-Construction & Cost,Associate Director - Commission Lead,1,Rakesh Metha
Turner & Townsend,Pre-Construction & Cost,Associate Director - Data Centers,1,Caroline Mouzaya
Turner & Townsend,Pre-Construction & Cost,Associate Director Estimating,1,Derek N
Turner & Townsend,Pre-Construction & Cost,Associate Director SME Electrical Estimator /QS,1,David Fowler
Turner & Townsend,Pre-Construction & Cost,Cost Management Consultant,1,Samuel Baughman
Turner & Townsend,Pre-Construction & Cost,CSA Cost Lead,1,Dana Samra
Turner & Townsend,Pre-Construction & Cost,Electrical Cost Consultant,1,Denise Martinez
Turner & Townsend,Pre-Construction & Cost,Senior Consultant - Cost Controller | ConocoPhillips | Anchorage | AK,1,Depika Raman
Turner & Townsend,Pre-Construction & Cost,Senior Consultant - Cost Management,1,Asad Khan
Turner & Townsend,Pre-Construction & Cost,Senior Consultant - Cost Management & Project Controls,1,Prince Antwi
Turner & Townsend,Pre-Construction & Cost,Senior Consultant - Cost Manager,1,Andrea (Mata) Stahlschmidt
Turner & Townsend,Pre-Construction & Cost,Senior Consultant - Data Center Project Controls / Estimating,1,David Kirsch
Turner & Townsend,Pre-Construction & Cost,Senior Consultant - Estimating,1,Paul P
Turner & Townsend,Pre-Construction & Cost,Senior Consultant | Estimating & Cost Controls | Hyperscale Data Centers,1,Bikram Barada
Turner & Townsend,Pre-Construction & Cost,Senior Consultant · Cost Management & Estimating,1,Javier Sifuentes
Turner & Townsend,Pre-Construction & Cost,"Senior Consultant, Cost Management",1,Wilson Reynolds
Turner & Townsend,Pre-Construction & Cost,"Senior Consultant, Estimation",1,Reid Coyle
Turner & Townsend,Pre-Construction & Cost,Senior Cost Analyst,1,Steve Clayton
Turner & Townsend,Pre-Construction & Cost,Senior Cost Consultant - Data Center Construction,1,Subham Agrawal
Turner & Townsend,Pre-Construction & Cost,Senior Cost Estimator,1,Guess Oka
Turner & Townsend,Pre-Construction & Cost,Senior Electrical Cost Consultant,1,Apurupa Satturu
Turner & Townsend,Pre-Construction & Cost,Senior Electrical Estimator | Hyper-scale Data Centers,1,Ghayath Omer
Turner & Townsend,Pre-Construction & Cost,Sr. Consultant,1,Priyanka Borse
Turner & Townsend,Pre-Construction & Cost,Sub-Region Precon & Buyout Lead,1,Matthew Shield
Turner & Townsend,Unclassified,Associate Director,8,Alex Wines; Brandon Thurlow; Jamie Lockhead; Kelsey Wright; Salisha Roberts; Sarah Hansen; Terrick Gowland; Valeria Rasquin
Turner & Townsend,Unclassified,Director,3,Dan Ayley; Harri Jarvenpaa; Leslie Policar
Turner & Townsend,Unclassified,Senior Consultant,3,Chris Bradshaw; Kaitlin McCool; Zachary Pew
Turner & Townsend,Unclassified,Consultant,1,Eva (Kouyate) Boshart
Turner & Townsend,Unclassified,Switzerland Data Centre Lead,1,Michael Ryan
Turner and Townsend,Pre-Construction & Cost,Senior Consultant,1,Andrew Pople
Turner Construction,Construction & Delivery,Construction Executive,2,Dayle Jones; Travis Hall
Turner Construction,Construction & Delivery,Project Manager,2,Luke Hiller; Wendy Younes
Turner Construction,Construction & Delivery,Project Control Manager,1,Carolyn Vanpaepeghem
Turner Construction,Construction & Delivery,Project Coordinator,1,Mielad Mumtaz-Shah
Turner Construction,Construction & Delivery,Senior Project Manager,1,Trever Kregg
Turner Construction,Construction & Delivery,SPD Senior Project Manager,1,Brian Creber
Turner Construction,Construction & Delivery,Special Projects Division Manager,1,Michael D. Padgett
Turner Construction,Design & Engineering,Assistant Engineer,2,Grace Glenn; Iris H.
Turner Construction,Design & Engineering,Engineer,1,Sarah Hacke
Turner Construction,Design & Engineering,Engineer Assistant,1,Walkiris Cruz
Turner Construction,Design & Engineering,MEP Project Manager,1,Omkar Gadgil
Turner Construction,Design & Engineering,Project Engineer,1,Andrew Breyton
Turner Construction,"Legal, People & Support",Sustainability Manager,1,Steffi Acevedo Barradas
Turner Construction,Pre-Construction & Cost,Senior Estimator,7,Aldo Robert; Alex Choy; Brandon Denney; Denzel Amevor; Don Kim; Paul Kyle Horvatin; Scott Stevenson
Turner Construction,Pre-Construction & Cost,Senior Preconstruction Manager,5,Brian Laustsen; Guillermo León; Jed Heuberger; Kripa Keswani; Richard Leftwich
Turner Construction,Pre-Construction & Cost,Preconstruction Executive,3,Joseph Strub; Patrick (Po-Chun) Huang; Tim Collins
Turner Construction,Pre-Construction & Cost,Senior Project Preconstruction Manager,2,David Carey; Kristin Moan
Turner Construction,Pre-Construction & Cost,(former) Estimator,1,Clarissa Foster
Turner Construction,Pre-Construction & Cost,(former) Senior MEP Estimator,1,Daniel Luckhardt
Turner Construction,Pre-Construction & Cost,Business Unit Preconstruction Manager,1,Dana Worthing
Turner Construction,Pre-Construction & Cost,Cost Analyst,1,Bryanna Underwood
Turner Construction,Pre-Construction & Cost,Estimator,1,Jovan Cook
Turner Construction,Pre-Construction & Cost,Lead Estimator,1,Bernardo Dela Rosa
Turner Construction,Pre-Construction & Cost,Mechanical Estimator,1,Pete Maher
Turner Construction,Pre-Construction & Cost,MEP Preconstruction Manager,1,Ronnie Byrd
Turner Construction,Pre-Construction & Cost,National Advanced Technology MEP Preconstruction Manager,1,Michael Alaimo
Turner Construction,Pre-Construction & Cost,Preconstruction,1,Jacky Cheung
Turner Construction,Pre-Construction & Cost,Preconstruction & Procurement Lead - Special Projects,1,Brande L.
Turner Construction,Pre-Construction & Cost,Preconstruction and Estimating,1,Matt Parker
Turner Construction,Pre-Construction & Cost,PreConstruction BIM Engineer,1,Emily Mays
Turner Construction,Pre-Construction & Cost,Preconstruction Estimator,1,Tyran Shivers
Turner Construction,Pre-Construction & Cost,Preconstruction Executive - Advanced Technology Group,1,Paul Blatnak
Turner Construction,Pre-Construction & Cost,Preconstruction Manager,1,Joshua Schenko
Turner Construction,Pre-Construction & Cost,Preconstruction Services,1,Brendan OBrien
Turner Construction,Pre-Construction & Cost,Project Manager - Cost Controls,1,Afoma Ihekwaba
Turner Construction,Pre-Construction & Cost,Project Preconstruction Manager,1,Daniel Erickson
Turner Construction,Pre-Construction & Cost,Senior Estimator - SPO,1,Raffael Busch
Turner Construction,Pre-Construction & Cost,Senior Estimator / Pre-construction Lead - Self Perform,1,Hammad Rasheed
Turner Construction,Pre-Construction & Cost,Senior Mechanical Estimator,1,Alexander Meek
Turner Construction,Pre-Construction & Cost,Senior Preconstruction Manager - Chicago Business Unit,1,Brintel Johnson
Turner Construction,Pre-Construction & Cost,Sr Preconstruction Manager,1,Joseph Harlow
Turner Construction,Pre-Construction & Cost,Sr. Preconstruction Manager,1,Rodney Almond
Turner Construction,Procurement & Supply Chain,Procurement Agent,2,Jacqueline Frazee; Ryan Novak
Turner Construction,Procurement & Supply Chain,(former) SourceBlue Supply Chain Analyst,1,"Nicholas Marzullo, EIT"
Turner Construction,"Strategy, Finance & Investment",Senior Financial Analyst,1,Charles J. Pallas
Turner Construction,Unclassified,Scheduling Manager,2,Adam Dragul; Christian Garrido
Turner Construction,Unclassified,Mid-Atlantic Regional Scheduling Manager,1,Kenneth Lenta
Turner Construction,Unclassified,Regional Scheduling Manager,1,Tyler West
Turner Construction,Unclassified,Senior Scheduling Manager,1,Bruce Cohoon
Turner Construction,Unclassified,Sr Scheduling Manager,1,James Solano
TurningPoint Energy,Development & Real Estate,Director of Development,1,Abe Bennett
TurningPoint Energy,Development & Real Estate,Vice President of Real Estate,1,Tom Kirk
Turton Bond,Pre-Construction & Cost,Associate Director,1,Andrew Ferguson
Turton Bond,Pre-Construction & Cost,Associate Director - Cost Management,1,Kieran Taylor
U S Engineering,Pre-Construction & Cost,Senior Preconstruction Manager,1,Kevin Esslinger
United Power,Development & Real Estate,"Director Land, Growth and Development",1,Steve Barwick
United Properties,Development & Real Estate,Senior Development Manager,2,Nicole Fontaine; Stephen Buchanan
United Properties,Development & Real Estate,Development Director,1,Erin (Everett) Stevens
United Properties,Development & Real Estate,Executive Vice President Commercial Development,1,Phil Cattanach
United Properties,Development & Real Estate,Senior Vice President - Development,1,Dale Glowa
United Properties,Unclassified,Senior Vice President,1,Victor Young
United Properties,Unclassified,Vice President,1,Mindy Rietz
Urban Grid,Construction & Delivery,Sr Interconnection Project Manager,1,Patrick Coan
Urban Grid,Development & Real Estate,"(former) Senior Solar Geographic Information Systems Analyst, Site Acquisition Analyst",1,Katie Ellis
